,Voltage,Current
0,0.9316239316239316,0.017955900308841487
1,0.9316239316239316,0.011970600205894322
2,0.9316239316239316,0.017955900308841487
3,0.9316239316239316,0.017955900308841487
4,0.9316239316239316,0.011970600205894322
5,0.9316239316239316,0.011970600205894322
6,0.9316239316239316,0.017955900308841487
7,0.9316239316239316,0.017955900308841487
8,0.9316239316239316,0.011970600205894322
9,0.9316239316239316,0.017955900308841487
10,0.9316239316239316,0.017955900308841487
11,0.9316239316239316,0.011970600205894322
12,0.9304029304029304,0.017955900308841487
13,0.9316239316239316,0.017955900308841487
14,0.9304029304029304,0.017955900308841487
15,0.9304029304029304,0.017955900308841487
16,0.9304029304029304,0.017955900308841487
17,0.9304029304029304,0.011970600205894322
18,0.9304029304029304,0.017955900308841487
19,0.9304029304029304,0.017955900308841487
20,0.9304029304029304,0.023941200411788644
21,0.9304029304029304,0.017955900308841487
22,0.9304029304029304,0.017955900308841487
23,0.9304029304029304,0.017955900308841487
24,0.9304029304029304,0.017955900308841487
25,0.9304029304029304,0.017955900308841487
26,0.9304029304029304,0.017955900308841487
27,0.9304029304029304,0.017955900308841487
28,0.9304029304029304,0.017955900308841487
29,0.9304029304029304,0.017955900308841487
30,0.9304029304029304,0.017955900308841487
31,0.9304029304029304,0.017955900308841487
32,0.9291819291819292,0.017955900308841487
33,0.9291819291819292,0.017955900308841487
34,0.9291819291819292,0.017955900308841487
35,0.9291819291819292,0.017955900308841487
36,0.9291819291819292,0.017955900308841487
37,0.9291819291819292,0.017955900308841487
38,0.9291819291819292,0.017955900308841487
39,0.9291819291819292,0.017955900308841487
40,0.9291819291819292,0.017955900308841487
41,0.9291819291819292,0.017955900308841487
42,0.9291819291819292,0.017955900308841487
43,0.927960927960928,0.017955900308841487
44,0.927960927960928,0.017955900308841487
45,0.927960927960928,0.023941200411788644
46,0.927960927960928,0.017955900308841487
47,0.927960927960928,0.017955900308841487
48,0.927960927960928,0.023941200411788644
49,0.927960927960928,0.017955900308841487
50,0.927960927960928,0.023941200411788644
51,0.9267399267399268,0.017955900308841487
52,0.927960927960928,0.017955900308841487
53,0.927960927960928,0.023941200411788644
54,0.927960927960928,0.017955900308841487
55,0.927960927960928,0.017955900308841487
56,0.9267399267399268,0.023941200411788644
57,0.9267399267399268,0.017955900308841487
58,0.9267399267399268,0.023941200411788644
59,0.9267399267399268,0.023941200411788644
60,0.9267399267399268,0.017955900308841487
61,0.9267399267399268,0.017955900308841487
62,0.9267399267399268,0.017955900308841487
63,0.927960927960928,0.017955900308841487
64,0.9267399267399268,0.023941200411788644
65,0.9267399267399268,0.023941200411788644
66,0.9267399267399268,0.023941200411788644
67,0.9255189255189256,0.023941200411788644
68,0.9255189255189256,0.023941200411788644
69,0.9255189255189256,0.023941200411788644
70,0.9255189255189256,0.023941200411788644
71,0.9255189255189256,0.023941200411788644
72,0.9255189255189256,0.023941200411788644
73,0.9255189255189256,0.023941200411788644
74,0.9242979242979243,0.029926500514735808
75,0.9242979242979243,0.023941200411788644
76,0.9242979242979243,0.023941200411788644
77,0.9242979242979243,0.023941200411788644
78,0.9242979242979243,0.023941200411788644
79,0.9242979242979243,0.023941200411788644
80,0.9242979242979243,0.023941200411788644
81,0.9242979242979243,0.023941200411788644
82,0.9242979242979243,0.023941200411788644
83,0.9230769230769231,0.029926500514735808
84,0.9230769230769231,0.029926500514735808
85,0.9242979242979243,0.023941200411788644
86,0.9230769230769231,0.023941200411788644
87,0.9230769230769231,0.023941200411788644
88,0.9242979242979243,0.029926500514735808
89,0.9230769230769231,0.029926500514735808
90,0.9230769230769231,0.029926500514735808
91,0.9230769230769231,0.023941200411788644
92,0.9230769230769231,0.023941200411788644
93,0.9218559218559218,0.029926500514735808
94,0.9218559218559218,0.029926500514735808
95,0.9230769230769231,0.023941200411788644
96,0.9218559218559218,0.029926500514735808
97,0.9218559218559218,0.023941200411788644
98,0.9206349206349206,0.029926500514735808
99,0.9206349206349206,0.029926500514735808
100,0.9206349206349206,0.029926500514735808
101,0.9206349206349206,0.029926500514735808
102,0.9194139194139194,0.029926500514735808
103,0.9206349206349206,0.035911800617682975
104,0.9206349206349206,0.029926500514735808
105,0.9206349206349206,0.029926500514735808
106,0.9194139194139194,0.029926500514735808
107,0.9194139194139194,0.029926500514735808
108,0.9181929181929182,0.029926500514735808
109,0.9194139194139194,0.029926500514735808
110,0.9194139194139194,0.029926500514735808
111,0.9194139194139194,0.029926500514735808
112,0.9194139194139194,0.029926500514735808
113,0.9181929181929182,0.029926500514735808
114,0.9194139194139194,0.035911800617682975
115,0.9181929181929182,0.035911800617682975
116,0.9181929181929182,0.035911800617682975
117,0.9181929181929182,0.035911800617682975
118,0.9181929181929182,0.035911800617682975
119,0.9169719169719169,0.035911800617682975
120,0.9169719169719169,0.035911800617682975
121,0.9169719169719169,0.029926500514735808
122,0.9169719169719169,0.035911800617682975
123,0.9169719169719169,0.035911800617682975
124,0.9169719169719169,0.035911800617682975
125,0.9169719169719169,0.035911800617682975
